id,person_id,film_id,character,role
14371,743700,tm43389,Las Vegas Crooner,ACTOR
14372,2680347,tm43389,Train Conductor,ACTOR
14373,2680503,tm43389,Woman at Pancake Counter,ACTOR
14374,4080,tm43389,Boy at Pancake Counter,ACTOR
14375,21627,tm43389,(voice),ACTOR
14376,76805,tm43389,(voice),ACTOR
14377,190624,tm43389,(voice),ACTOR
14378,31315,tm43389,(voice),ACTOR
14379,84963,tm43389,(voice),ACTOR
14380,182147,tm43389,(voice),ACTOR
14381,2429,tm43389,(voice),ACTOR
14382,1009393,tm43389,(voice),ACTOR
14383,30748,tm43389,(voice),ACTOR
14384,24045,tm43389,(voice),ACTOR
14385,661051,tm43389,(voice),ACTOR
14386,182148,tm43389,(voice),ACTOR
14387,51410,tm43389,(voice),ACTOR
14388,33705,tm43389,(voice),ACTOR
14389,182149,tm43389,(voice),ACTOR
14390,182150,tm43389,(voice),ACTOR
14391,911635,tm43389,Truck Driver (uncredited),ACTOR
14392,844741,tm43389,Car Driver (uncredited),ACTOR
14393,116222,tm43389,Casino Patron (uncredited),ACTOR
14394,2680377,tm43389,Autistic Pianist (uncredited),ACTOR
14395,1393387,tm43389,Hotel Customer (uncredited),ACTOR
14396,522807,tm43389,Sandra (uncredited),ACTOR
14397,2680291,tm43389,Airport Security Guard (uncredited),ACTOR
14398,2680560,tm43389,Restaurant Patron (uncredited),ACTOR
14399,1683375,tm43389,Blackjack Dealer (uncredited),ACTOR
14400,12661,tm43389,Police Officer at Accident,ACTOR
14401,10437,tm43389,unknown,DIRECTOR
14402,21403,tm122851,Jeffrey Beaumont,ACTOR
14403,11625,tm122851,Dorothy Vallens,ACTOR
14404,7557,tm122851,Frank Booth,ACTOR
14405,7034,tm122851,Sandy Williams,ACTOR
14406,21404,tm122851,Mrs. Williams,ACTOR
14407,16306,tm122851,Ben,ACTOR
14408,21405,tm122851,Detective Williams,ACTOR
14409,21406,tm122851,Mrs. Beaumont,ACTOR
14410,12725,tm122851,Aunt Barbara,ACTOR
14411,21409,tm122851,Mr. Beaumont,ACTOR
14412,13948,tm122851,Mike,ACTOR
14413,7209,tm122851,Raymond,ACTOR
14414,21407,tm122851,Paul,ACTOR
14415,21410,tm122851,Hunter,ACTOR
14416,2327019,tm122851,Don Vallens,ACTOR
14417,1152824,tm122851,Yellow Man,ACTOR
14418,1490276,tm122851,Dr. Gynde,ACTOR
14419,1490259,tm122851,Double Ed,ACTOR
14420,483970,tm122851,Double Ed,ACTOR
14421,21408,tm122851,Nurse Cindy,ACTOR
14422,17148,tm122851,Coroner,ACTOR
14423,1490245,tm122851,Little Donny,ACTOR
14424,12817,tm122851,Piano Player,ACTOR
14425,1490275,tm122851,Master of Ceremonies,ACTOR
14426,496460,tm122851,Desk Sergeant,ACTOR
14427,1490256,tm122851,Party Girl,ACTOR
14428,1490268,tm122851,Party Girl,ACTOR
14429,1490281,tm122851,Party Girl,ACTOR
14430,17056,tm122851,unknown,DIRECTOR
